c,z,attribute,y,tech,f,techfuel,value
IRAQ,IRAQ,EnergyTechFuelComplete,2023,Storage,Pumped,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2023,ImportTransmission,Import,Imports,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2023,ST,Peat,Peat,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2023,ST,Waste,Waste,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2023,Methane,Methane,Methane,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2023,CSPPlant,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2023,RPV,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,Nuclear,Uranium,Nuclear,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,CCGT,Gas,Gas,198442.1156398856
IRAQ,IRAQ,EnergyTechFuelComplete,2024,CCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,CCGT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ICE,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,OCGT,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,OCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,Shale,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,CCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,OCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,GT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,Coal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,DomesticCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,ImportedCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,Lignite,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,Geothermal,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,CCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ICE,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ICE,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,OCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,OCGT,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,OCGT,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,BiomassPlant,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,Biogas,Biogas,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ReservoirHydro,Water,Reservoir,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,STO HY,Water,Reservoir,4201.511495999995
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ROR,Water,ROR,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,CSPPlant,CSP,CSP,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,CSP,CSP,CSP,35040.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,OffshoreWind,Wind,Offshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,Wind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,OnshoreWind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,PV,Solar,PV,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,PV,PV,PV,32121.518440821324
IRAQ,IRAQ,EnergyTechFuelComplete,2024,pvwsto,Solar,PV+Storage,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,STOPV,Solar,Solar Thermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,Storage,Battery,Battery,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,Storage,Water,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,Storage,Pumped,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ImportTransmission,Import,Imports,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,Peat,Peat,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,ST,Waste,Waste,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,Methane,Methane,Methane,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,CSPPlant,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2024,RPV,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,Nuclear,Uranium,Nuclear,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,CCGT,Gas,Gas,200201.47202072325
IRAQ,IRAQ,EnergyTechFuelComplete,2025,CCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,CCGT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ICE,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,OCGT,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,OCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,Shale,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,CCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,OCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,GT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,Coal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,DomesticCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,ImportedCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,Lignite,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,Geothermal,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,CCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ICE,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ICE,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,OCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,OCGT,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,OCGT,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,BiomassPlant,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,Biogas,Biogas,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ReservoirHydro,Water,Reservoir,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,STO HY,Water,Reservoir,4201.511495999994
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ROR,Water,ROR,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,CSPPlant,CSP,CSP,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,CSP,CSP,CSP,52545.09927653687
IRAQ,IRAQ,EnergyTechFuelComplete,2025,OffshoreWind,Wind,Offshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,Wind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,OnshoreWind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,PV,Solar,PV,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,PV,PV,PV,36105.63523155001
IRAQ,IRAQ,EnergyTechFuelComplete,2025,pvwsto,Solar,PV+Storage,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,STOPV,Solar,Solar Thermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,Storage,Battery,Battery,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,Storage,Water,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,Storage,Pumped,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ImportTransmission,Import,Imports,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,Peat,Peat,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,ST,Waste,Waste,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,Methane,Methane,Methane,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,CSPPlant,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2025,RPV,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,Nuclear,Uranium,Nuclear,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,CCGT,Gas,Gas,205072.55733010324
IRAQ,IRAQ,EnergyTechFuelComplete,2026,CCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,CCGT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ICE,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,OCGT,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,OCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,Shale,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,CCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,OCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,GT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,Coal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,DomesticCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,ImportedCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,Lignite,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,Geothermal,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,CCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ICE,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ICE,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,OCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,OCGT,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,OCGT,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,BiomassPlant,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,Biogas,Biogas,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ReservoirHydro,Water,Reservoir,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,STO HY,Water,Reservoir,4201.511495999995
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ROR,Water,ROR,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,CSPPlant,CSP,CSP,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,CSP,CSP,CSP,70022.04975518504
IRAQ,IRAQ,EnergyTechFuelComplete,2026,OffshoreWind,Wind,Offshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,Wind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,OnshoreWind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,PV,Solar,PV,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,PV,PV,PV,37041.02519232151
IRAQ,IRAQ,EnergyTechFuelComplete,2026,pvwsto,Solar,PV+Storage,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,STOPV,Solar,Solar Thermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,Storage,Battery,Battery,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,Storage,Water,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,Storage,Pumped,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ImportTransmission,Import,Imports,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,Peat,Peat,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,ST,Waste,Waste,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,Methane,Methane,Methane,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,CSPPlant,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2026,RPV,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,Nuclear,Uranium,Nuclear,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,CCGT,Gas,Gas,209922.0116271162
IRAQ,IRAQ,EnergyTechFuelComplete,2027,CCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,CCGT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ICE,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,OCGT,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,OCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,Shale,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,CCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,OCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,GT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,Coal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,DomesticCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,ImportedCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,Lignite,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,Geothermal,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,CCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ICE,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ICE,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,OCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,OCGT,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,OCGT,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,BiomassPlant,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,Biogas,Biogas,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ReservoirHydro,Water,Reservoir,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,STO HY,Water,Reservoir,4201.511495999994
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ROR,Water,ROR,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,CSPPlant,CSP,CSP,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,CSP,CSP,CSP,87475.47209755129
IRAQ,IRAQ,EnergyTechFuelComplete,2027,OffshoreWind,Wind,Offshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,Wind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,OnshoreWind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,PV,Solar,PV,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,PV,PV,PV,39189.06965931301
IRAQ,IRAQ,EnergyTechFuelComplete,2027,pvwsto,Solar,PV+Storage,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,STOPV,Solar,Solar Thermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,Storage,Battery,Battery,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,Storage,Water,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,Storage,Pumped,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ImportTransmission,Import,Imports,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,Peat,Peat,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,ST,Waste,Waste,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,Methane,Methane,Methane,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,CSPPlant,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2027,RPV,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,Nuclear,Uranium,Nuclear,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,CCGT,Gas,Gas,229865.54271497307
IRAQ,IRAQ,EnergyTechFuelComplete,2028,CCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,CCGT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ICE,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,OCGT,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,OCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,Shale,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,CCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,OCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,GT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,Coal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,DomesticCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,ImportedCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,Lignite,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,Geothermal,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,CCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ICE,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ICE,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,OCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,OCGT,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,OCGT,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,BiomassPlant,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,Biogas,Biogas,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ReservoirHydro,Water,Reservoir,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,STO HY,Water,Reservoir,4201.511495999996
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ROR,Water,ROR,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,CSPPlant,CSP,CSP,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,CSP,CSP,CSP,87236.87141366857
IRAQ,IRAQ,EnergyTechFuelComplete,2028,OffshoreWind,Wind,Offshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,Wind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,OnshoreWind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,PV,Solar,PV,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,PV,PV,PV,45996.36594593494
IRAQ,IRAQ,EnergyTechFuelComplete,2028,pvwsto,Solar,PV+Storage,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,STOPV,Solar,Solar Thermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,Storage,Battery,Battery,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,Storage,Water,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,Storage,Pumped,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ImportTransmission,Import,Imports,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,Peat,Peat,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,ST,Waste,Waste,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,Methane,Methane,Methane,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,CSPPlant,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2028,RPV,Solar,Solar,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,Nuclear,Uranium,Nuclear,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,CCGT,Gas,Gas,239330.88063154885
IRAQ,IRAQ,EnergyTechFuelComplete,2029,CCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,CCGT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ICE,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,OCGT,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,OCGT,LNG,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ST,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ST,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ST,Shale,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,CCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,OCGT_CCS,Gas,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,GT,ALC,Gas,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ST,Coal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ST,DomesticCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ST,ImportedCoal,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ST,Lignite,Coal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ST,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,Geothermal,Geothermal,Geothermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,CCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ICE,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ICE,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,OCGT,LFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,OCGT,Diesel,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,OCGT,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ST,HFO,Diesel,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,BiomassPlant,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ST,Biomass,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,Biogas,Biogas,Biomass,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ReservoirHydro,Water,Reservoir,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,STO HY,Water,Reservoir,4201.511495999993
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ROR,Water,ROR,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,CSPPlant,CSP,CSP,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,CSP,CSP,CSP,85632.3640142273
IRAQ,IRAQ,EnergyTechFuelComplete,2029,OffshoreWind,Wind,Offshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,Wind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,OnshoreWind,Wind,Onshore Wind,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,PV,Solar,PV,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,PV,PV,PV,67208.9370828706
IRAQ,IRAQ,EnergyTechFuelComplete,2029,pvwsto,Solar,PV+Storage,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,STOPV,Solar,Solar Thermal,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,Storage,Battery,Battery,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,Storage,Water,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,Storage,Pumped,PSH,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ImportTransmission,Import,Imports,0.0
IRAQ,IRAQ,EnergyTechFuelComplete,2029,ST,Peat,Peat,0.0
